,ID,Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Active,Is_Lead
104939,HD49VSPK,1,47,27,3,2,98,0,526168,1,1
56035,ETYNXJTZ,1,28,23,2,1,13,2,1117386,0,0
105581,ZRC5JQZ3,1,30,20,4,1,13,2,520703,0,0
25221,SUZWLN9U,0,35,24,2,1,33,2,1064974,0,0
51,KKJM7YSI,0,27,29,2,1,14,2,894547,0,0
233288,ZVKP65IC,1,50,4,4,3,122,1,1748672,1,1
119412,HHRLE7IQ,0,32,18,2,1,37,2,536100,0,0
109862,XJQZIWQB,0,28,25,2,1,20,2,1758034,0,0
5698,DV4DP96H,1,25,9,2,1,14,1,937962,0,0
94507,3V8J7BEP,1,61,1,3,2,15,2,664402,1,0
115046,IMFDDDBV,1,77,4,4,3,86,2,2204743,1,0
115237,9B48CFUK,1,66,30,4,3,26,2,2023299,0,0
236816,PPPDUNH2,1,57,7,2,3,25,0,663859,0,1
213074,PPZGNGRP,1,29,4,2,1,21,1,1275806,0,0
47832,TJVNKF7U,0,44,22,3,2,44,2,734223,1,0
93471,RHFUWEVS,0,40,0,3,2,69,2,1219068,1,1
175608,3SHYAQTM,1,61,33,4,2,69,0,1640270,1,1
11417,ZZBLAPAX,1,50,5,4,3,21,2,1361530,1,1
136134,5ADGQFQJ,1,27,24,2,1,19,2,877896,0,0
217707,FX8PV3HZ,0,47,33,3,2,92,0,626898,1,1
158686,KHHKJVUY,1,56,19,3,3,93,1,675136,0,0
3378,NIPNHMS7,0,56,23,3,3,99,1,1026072,1,1
214532,QW5PCFM5,1,26,6,3,1,14,2,788112,0,0
144172,97DYGSSR,1,46,13,3,4,9,2,1296347,0,0
154525,YNZHUSCN,1,29,4,2,1,31,1,1362269,0,0
155829,ELSZ4AWM,0,46,18,3,3,111,1,854658,0,1
185517,CTP7F3JC,0,27,27,2,1,13,2,715168,1,0
240771,MYY6YKYU,0,27,20,2,1,19,2,492695,0,0
84266,B57YHUIV,0,56,18,3,1,85,2,565123,0,1
197031,APQR3C8S,1,55,30,3,2,63,2,550242,0,0
196350,CFWCGD76,0,27,4,2,1,33,2,2846576,0,0
111619,NSNCMGH3,1,29,16,2,1,20,2,498026,0,0
201874,DF2QFUOB,0,30,34,2,1,33,1,949532,0,0
117027,MIZNJBFL,1,31,7,2,1,33,2,1473128,0,0
72468,SDZPLNH2,1,48,4,3,2,62,0,808395,1,1
151878,ZF5TAYRU,1,46,23,4,2,37,1,598231,0,0
100709,ELCKUBVR,0,47,4,3,1,51,2,1116905,1,0
152240,9JNJFCVI,1,27,34,4,1,19,2,2013010,1,0
223548,AFUHBHAZ,1,39,30,3,2,33,2,557202,0,0
224211,3EVONTGY,0,29,23,2,1,25,2,313885,0,0
218990,BDHREMEN,0,26,31,2,1,21,2,976392,0,0
199123,X9QKGWNS,1,62,31,2,3,63,0,1263808,1,1
243853,FJ5ZMOV5,1,30,25,2,1,14,2,1120510,1,0
25888,CX9BRW7D,1,62,4,4,1,37,2,562382,1,0
2722,GZRBARSK,1,40,3,3,2,62,2,929355,1,0
138722,4SWVEIPM,1,44,27,3,2,86,0,1012784,1,1
214876,K9MHK5RV,0,26,32,2,1,19,2,625776,1,0
137947,HF4TLJCE,1,51,24,3,3,122,2,687008,1,1
82758,KNUJOEZP,0,55,27,3,3,115,2,254762,1,0
71435,BOKMHNXT,1,63,18,4,3,121,0,1487857,1,1
120150,M3NJM2OH,1,25,4,2,1,14,2,627458,1,0
155624,SRQWYURM,1,48,34,4,1,79,0,2796700,0,1
174218,PFUR2NTD,0,47,33,3,1,45,0,1469986,1,1
111417,Z7U8JSYJ,1,60,27,3,3,92,2,2091962,0,1
134502,WOTNK3B3,1,29,19,2,1,26,2,480831,0,0
226682,9Y9JYWGH,0,51,34,3,2,92,1,2959196,1,0
135495,XFBAYMCR,1,55,18,4,2,19,1,1136013,0,0
168726,WWV5PRPW,1,44,18,3,2,61,1,1386940,0,0
17880,H7SH8SND,1,67,27,4,2,91,1,4264301,0,1
220770,4JAGPYKW,0,72,18,4,3,97,1,1809467,1,0
20219,MWHGIGXP,0,26,8,2,1,13,2,1042768,0,0
124380,ETKMEVVT,0,25,24,2,1,13,1,534560,0,0
5299,KMKAPZQ5,1,28,30,4,1,33,2,446032,0,0
59140,YVB9BURT,0,43,18,3,2,25,2,444866,1,0
43833,ZWSBLAQS,0,32,24,2,1,27,1,2186302,0,0
142307,5GVXJT58,0,45,34,3,3,97,2,2130571,0,0
86053,H4V2YQZA,1,30,11,2,1,26,2,769894,0,0
116216,FETUF77P,1,46,33,3,2,49,2,477538,1,0
99226,SEBJQUGY,1,34,1,2,1,27,1,481587,0,0
133484,HGMSH2CC,0,69,30,4,3,75,2,429149,0,0
55017,AWUTQZ8T,0,28,2,4,1,19,2,342934,0,0
160640,C524UIX7,1,55,4,3,2,19,2,402502,0,0
79935,OHCEWJ6X,1,28,30,2,1,14,2,544413,0,0
197256,MKMVPYSB,1,48,27,4,3,19,2,1046942,1,0
67562,FWEMKI6Y,1,60,4,4,2,73,2,1370386,0,0
30094,N4UAXSTG,0,47,18,3,2,63,1,1931068,1,1
160972,CXNC9CYJ,1,27,33,4,1,19,2,1637947,0,0
228619,PC45TGVS,0,30,30,4,1,20,2,875332,0,0
212045,DJ5ZPAXR,1,57,1,3,2,80,1,932328,0,1
203031,3QVRQGEB,1,56,18,3,3,103,0,1390340,0,1
17765,QFSXGYPS,0,37,4,2,3,14,1,2118805,0,0
9218,NEWFWBJK,1,42,4,3,3,69,1,2172596,1,0
22072,UYJJHWWP,1,55,11,3,3,73,2,613975,1,0
136444,QWJRQHY2,1,48,4,4,2,87,1,1913811,0,0
169366,D8LQ7ZBU,1,27,4,4,1,14,2,830103,1,0
95595,SGQSZZZS,0,41,4,3,3,19,2,1194335,0,0
87012,7LXMXAAF,1,31,4,3,1,25,2,771816,0,0
172871,8FKPRQV5,1,47,33,3,3,99,1,1366434,0,0
83570,67STUTSV,0,28,6,2,1,20,2,365994,0,0
108665,4HVWEJKV,1,49,25,4,3,80,1,1263016,1,0
158151,G5S5K7DC,0,51,27,4,3,62,0,831820,1,1
185234,KVWMRPQE,0,24,7,2,1,15,2,706722,0,0
236858,NIUEH9SB,0,27,4,2,1,33,2,968711,0,0
487,DZYAUAHU,0,29,32,2,1,26,2,745161,0,0
39727,9REMBDBO,0,30,23,2,1,26,2,940801,0,0
72647,MYNM4J7Q,1,65,4,4,3,99,2,1197566,1,0
160042,VYTUVKRR,1,25,32,2,1,14,2,723552,0,0
160164,46GE5SUR,1,31,33,2,1,19,2,661821,1,0
93977,PNGEJVLH,0,68,4,4,3,87,0,2481667,0,1
148041,BQ2PBVYX,0,24,33,2,1,14,1,1849491,0,0
205919,MRDDXXES,0,31,6,2,1,32,2,383661,0,0
82423,KRBPCUMC,1,49,18,3,2,26,2,1248883,1,0
97361,2AZJD7VH,0,51,28,2,2,62,2,806179,0,1
199722,GBDOHBE8,1,31,27,2,1,32,2,863575,0,0
231307,KQ9WY6PQ,1,31,30,2,1,27,1,1276019,0,0
86929,2JFEXPWM,1,54,8,3,2,21,1,1056892,1,1
44364,BBSF6G6E,1,36,22,4,1,15,0,880877,1,1
125902,5PMIB9UF,0,24,33,2,2,13,1,1436575,0,0
135222,LSWDGBSW,0,59,23,3,3,87,1,1281564,0,1
137058,KQDXKT3H,1,83,24,4,3,14,2,841592,1,0
240631,75I8SJV6,0,31,19,2,1,27,2,911208,0,0
13088,59YNCONS,1,29,2,2,1,27,2,109470,0,0
188175,7XOTMWZI,1,53,34,3,3,99,2,2867108,1,0
175253,QUHYZ9AS,0,71,18,4,3,122,2,1792896,1,0
92868,3MZ6YZUF,0,49,33,3,3,63,2,1532046,0,0
68357,Q7FCL48H,1,69,18,4,3,50,1,963069,0,0
68190,NOBJSSJS,1,60,4,3,3,61,2,1501492,1,0
207530,SQZJJTMQ,1,27,2,2,1,13,0,403214,0,1
174833,NZ2PIU3D,1,26,13,2,1,14,2,599673,1,0
20036,HF59DYVB,1,45,4,2,3,67,0,1112909,1,0
132075,K3VLLOVM,1,50,7,3,3,61,2,760985,0,0
99989,FFBAJ25R,0,29,31,2,1,27,2,448586,0,1
158,YH2XPQAW,0,39,18,3,3,85,2,876899,0,0
210044,FDXJVUUT,1,28,31,2,1,21,2,539856,0,0
218215,TJEDHGIX,1,27,0,4,1,25,2,1431333,0,0
97439,LMFILFFW,0,29,27,4,1,32,2,768007,0,0
144006,UT3MBABX,1,62,27,4,3,92,1,1055869,1,1
55210,Y8C6FDEG,1,50,31,3,2,45,2,587818,1,0
13930,NNW4JVDY,1,59,18,3,3,79,1,2011880,0,0
219287,AAKROMZM,0,70,18,4,3,81,2,1963918,1,0
175324,MB2MT7PS,1,31,30,2,1,13,1,1079454,0,0
194400,JYT7VTUZ,1,57,4,3,3,86,2,1288105,0,0
96547,MHA5HT9T,0,61,33,3,3,26,2,1379535,1,0
95239,SXVZOFM2,1,57,11,3,2,69,2,383963,0,0
143967,67DTTL9S,1,28,20,2,1,19,1,532736,0,0
6802,HVUHCQY3,1,41,18,4,2,61,2,1094637,0,0
21265,HYTKRAGX,0,48,4,3,2,97,1,1585944,0,0
187042,MR8RBIM4,1,58,18,3,3,104,1,2996096,0,1
181748,FSEYJ89Y,1,75,33,4,1,39,2,1736247,1,0
35442,2NCUZZQU,1,40,23,3,2,21,1,1026908,0,0
36513,U9RF3EUD,0,25,34,2,1,15,2,1470965,1,0
166420,YQVCW7JU,0,48,18,3,3,99,1,1538854,1,1
133468,FUG6LXHH,0,32,14,2,1,20,2,336411,0,0
156017,TDAPRZTO,1,32,23,2,1,31,2,676079,0,0
164181,YXUHTPEC,0,54,19,3,2,31,2,1063238,1,0
187273,UTGFQMAP,0,29,22,2,1,32,2,753910,0,0
28588,GLDPRQQG,1,59,33,3,3,104,0,2245639,1,1
78996,GRBTDV4B,1,48,18,1,3,20,1,665079,0,0
39529,DSQM2W5X,1,45,6,3,2,14,2,712551,1,0
76853,9I3S3VVY,1,30,18,2,1,27,2,780708,0,0
231586,OSQPEDJE,0,57,18,4,2,32,0,1146943,0,0
15092,MJHCFGQC,1,27,32,2,1,19,2,2067416,0,0
94681,MQKNBMNC,1,50,33,3,3,55,2,2189693,1,0
77818,6IMESZSH,0,56,33,3,3,117,1,3406750,1,0
125608,BGGZBDDQ,1,55,19,3,3,67,2,630111,0,0
11932,NQA9B5SD,1,43,33,3,2,37,1,408492,1,0
82505,FCLZG6TA,1,71,26,4,2,15,1,608599,0,0
237435,W8S9SJIW,0,30,10,2,1,15,2,427840,0,0
97566,DG9NYNVZ,1,26,33,2,1,15,2,907808,1,0
169663,OMSD3XYH,1,49,11,3,3,33,0,786528,1,1
226704,EFYQ7MHV,0,51,15,3,3,13,1,636056,0,0
69628,6BEC2WDQ,1,28,25,3,1,31,1,437470,0,1
213110,GZIJKYUC,1,38,18,2,2,26,1,600287,0,1
160586,IEA7AVAQ,0,31,0,4,1,26,2,669742,0,0
149262,H6FHNKP9,1,64,4,4,2,68,0,852183,0,1
13451,RWD3JQVN,0,25,4,2,1,19,2,1545930,1,0
208365,HVDVAANC,0,51,32,3,3,115,2,795223,0,0
207794,3IVOBPYS,0,30,13,2,3,20,1,1308718,0,0
114323,SA3HECXX,0,48,34,3,2,55,1,1028154,0,0
75766,5KJ5JBKL,0,29,4,3,1,32,2,958343,1,0
172997,I3AOHXMB,1,28,9,4,1,31,2,615301,0,0
20695,9S8VZ3BQ,0,31,11,4,1,13,1,629016,0,0
55434,36QRP9GK,0,29,18,4,1,32,2,815302,0,0
239479,QSXAKCJ3,1,65,4,4,3,50,1,1113710,0,0
239891,5XDBZ8RH,0,32,18,2,1,32,2,490674,0,0
2259,HCBCGPW9,1,48,18,4,2,79,2,1537937,1,0
145881,5GMYP4VG,1,28,30,2,1,13,2,3297405,0,0
238433,EQNQKMUQ,1,48,7,3,3,74,2,1468624,1,0
154490,SG9JSDAN,0,50,18,4,3,111,0,1749028,0,1
100621,53FU8JOH,1,32,4,2,1,27,2,2215824,0,0
108381,NUIRM8FS,1,56,9,3,1,31,2,84105,0,0
170271,25F7EAGP,1,25,30,2,1,21,2,825279,0,0
73782,LOUK3OPD,1,30,33,4,1,19,2,516262,1,0
162364,NASVCBMH,1,31,27,4,1,25,2,641396,0,0
234982,3OMTNVIF,1,29,27,2,1,33,2,663770,0,0
48203,PKLAKVZH,0,26,31,2,1,15,2,1243401,0,0
230301,CRXS9HAG,0,49,33,3,3,97,2,747689,1,0
35308,7V64QW55,0,52,18,1,3,57,0,1261637,0,1
28225,HZYXDF4Q,1,30,32,4,1,25,1,555431,0,0
11320,KXFWFBKS,0,26,32,2,1,13,2,605511,0,0
241591,SWNSJEBV,1,48,32,3,2,91,2,420347,0,0
969,A34FHQ65,0,45,33,2,1,93,1,1189903,0,1
131905,65IERWYD,0,26,4,3,3,21,2,648907,1,1
138933,KZQNTEFT,1,56,34,3,2,67,0,1059883,0,1
198064,4QXOK7LI,1,62,4,2,2,98,1,2153461,1,1
41096,EZFBEBY4,1,39,18,3,1,32,2,692615,0,0
182591,EXROIJFJ,0,30,24,3,1,15,2,1328823,0,1
200008,3LDMFSWR,1,50,18,3,2,86,1,965480,1,0
202592,VVBSGTWJ,0,39,11,3,2,32,0,993062,0,1
172425,7MWWYSEV,0,54,33,2,3,21,1,1209394,1,1
162369,E8PXGST2,1,50,29,3,3,39,1,633128,0,0
2767,UQ5DJUU9,1,74,24,4,2,21,2,936351,1,0
217866,6U6QZTHF,1,50,4,4,2,69,1,510477,0,0
28673,CJEF7DGF,1,39,34,3,2,62,2,1383291,0,0
140698,KCIMXEGX,0,84,27,4,1,13,2,596264,0,0
221583,XASRSUHL,1,28,20,4,1,21,1,538467,0,0
89976,JW4Z2CLE,1,30,13,4,1,21,2,670045,0,0
135033,A78DN8UA,0,27,27,2,1,14,2,564108,0,0
90353,QFJBF3UE,1,28,10,4,1,19,2,908405,1,0
218292,IGJKCHYC,1,41,27,3,2,15,1,661777,0,0
29375,GAUNMDA9,0,29,34,2,1,21,2,3662910,1,0
9065,XZK4PUCP,1,26,20,2,1,14,2,625082,0,0
91732,E9HP49R9,1,28,2,2,1,26,2,803162,1,0
237938,KEPPGU2T,1,30,8,2,1,14,2,462150,0,0
138968,TEMNUJKJ,1,29,24,2,1,32,2,542401,0,0
168545,PYHFYNV6,0,37,31,3,1,33,2,325597,0,0
6350,2J5FYSVU,0,34,18,3,1,31,1,1399044,1,0
102461,4NXD2BK5,1,29,0,4,1,31,1,1544523,0,0
139625,MOTUZXYU,0,54,19,3,3,104,1,819289,1,1
156273,H42CCQC9,1,50,33,3,2,61,2,656766,1,0
242085,E3FZ9WJZ,1,52,18,3,3,122,0,2146395,0,1
19366,SHAWJT39,1,52,18,1,3,110,1,6968842,1,1
219068,FCQAVLUG,1,25,18,2,1,13,2,1543607,0,0
56651,RFLPZHQG,0,34,18,4,1,27,1,1474552,1,0
61088,MQF58HHY,1,42,14,1,3,56,1,972965,1,1
191717,EEVTWHVQ,1,62,33,4,3,98,2,649308,1,0
195471,FTJJEOHH,0,53,18,3,3,92,0,461892,1,1
145300,NHLOJXWM,1,60,24,3,2,61,2,630298,0,1
189654,3PSV5TXZ,1,43,31,3,3,19,1,244518,0,0
173774,SMAGYMV8,0,63,26,4,3,99,2,1971296,1,0
5027,UWDEWGWK,1,63,5,2,2,61,2,452938,0,1
208945,3XMFF6NH,0,27,31,3,1,13,2,694564,0,0
136243,6UXDTCMT,0,45,0,3,2,57,2,701578,0,0
53826,XQWE2BCZ,1,38,27,3,1,26,2,1592156,0,0
158077,PLKRXFUJ,1,54,24,3,1,31,1,852210,0,1
54203,BQAFVF57,1,51,30,4,2,21,1,1208308,1,1
22102,UWP8D3GW,0,71,19,4,3,15,2,1276500,1,0
6020,EIKCBGTC,1,40,29,3,2,27,2,565123,1,0
159497,7U3MDEQ5,0,42,34,3,1,19,2,3236974,0,0
21877,AUVJPFBQ,0,26,33,2,1,14,2,936814,1,0
63462,8TPMRT4H,0,28,33,2,3,27,1,1916686,0,1
232636,JVLD4DMH,0,29,18,2,1,15,2,1092564,1,0
2540,2ZA6G5H9,0,29,19,4,1,31,2,1050262,0,0
186499,SOPYZ6C2,0,29,20,3,1,21,2,390754,0,0
6999,4N2ZA3DC,1,52,1,3,2,98,1,850840,1,0
22399,FMTZE5B3,0,48,23,3,3,91,0,808582,1,0
18641,JOFLB7WX,0,84,34,4,3,91,2,821817,1,0
49002,DCRJDXEL,0,41,7,3,3,21,1,764759,0,1
24033,K9JQ4BDX,1,53,18,4,2,98,0,1100200,0,1
113549,BLWLY7UR,0,29,24,2,1,26,1,1054525,0,1
42571,9MO5ZFIJ,1,24,3,2,1,13,2,2234220,1,0
151037,J5W8Q8QD,0,42,34,3,2,63,1,883013,1,0
221968,JPEKVCKC,0,41,33,3,3,74,1,1337999,0,0
39605,CBFUI2NZ,0,30,9,2,1,26,1,887374,0,0
96748,STMXMDGF,1,30,25,4,1,25,1,864109,0,0
18379,COR7EAM7,0,45,27,3,2,87,2,715204,0,1
228590,RVFHRVFW,0,71,4,4,2,91,2,1902116,1,1
229010,RHOKEBSO,1,58,33,4,3,87,1,862285,0,0
166810,XSKYWRLQ,0,45,14,3,1,21,2,2277759,0,0
238107,BMLHDPUX,1,24,31,2,1,20,2,964039,0,0
113521,YMGA7DYL,1,29,5,2,2,19,0,654621,0,1
101054,QZJTPZS8,0,26,11,2,1,20,1,1413809,0,0
220186,BUNAJHUS,1,44,20,4,3,63,1,721861,0,0
236038,IQ3YHQH7,1,44,4,3,2,21,1,1144041,0,1
16147,DDQ9IVTT,0,44,18,3,2,31,2,1598146,1,0
234409,7PVDBACC,1,47,18,1,3,86,0,893346,1,1
61551,ADEFHZPW,1,69,34,4,3,67,1,1858346,1,1
194495,VXYJ8G8B,1,46,18,2,3,93,1,684365,0,1
117820,C6ERAGYY,1,55,7,3,2,69,2,492890,0,0
18984,7JEZNSCN,1,29,12,2,1,19,2,704746,0,0
91527,HZ6UVPYJ,1,42,33,3,1,86,2,2090503,1,1
143646,ECJRIVZD,0,60,22,3,3,62,2,669742,1,0
85013,GWBMKONS,1,47,19,3,2,55,2,2053612,0,0
2271,DIA9KZBD,1,32,2,3,4,13,2,609436,1,0
185510,KA6RKYN2,1,27,18,3,4,14,1,1454544,0,0
150092,DJBQFNAX,1,47,34,3,1,85,2,521522,0,0
143900,JFJQPVGN,1,56,18,3,3,105,1,2222499,0,0
131156,NUBTJDN9,1,51,18,4,3,14,0,6614141,1,0
232607,BGR55O24,0,37,33,3,1,50,0,822787,1,0
182354,BLB4MSXW,1,25,34,2,1,21,2,2747376,0,0
15760,PA5ND9NU,1,38,25,3,1,13,2,903252,1,0
212816,DBT77PQT,1,39,9,3,3,26,1,1409377,0,0
16016,BCXHQQTR,1,63,32,4,3,68,2,463307,0,0
212660,TP89PPQW,1,28,4,2,1,32,2,5224656,1,0
178789,BCHF89W6,1,48,31,3,2,74,2,2680804,1,0
202972,9NJGMYVB,0,45,31,4,2,21,2,1163897,0,0
151068,EB9DM7MW,1,67,2,4,2,26,2,1004240,1,0
176283,SNNYQQCW,0,36,18,4,2,13,1,1366817,1,1
61728,6HWZXZUY,0,35,22,3,2,13,1,677156,0,1
51968,B6JDQIAY,1,47,33,3,3,19,1,723400,1,0
237874,CQ7TUDYH,1,34,25,4,1,26,1,622385,0,0
199553,WW7KSAJG,1,27,4,2,1,27,2,2786732,0,0
183660,GZBSGW9A,1,50,30,3,2,68,2,310485,1,0
212275,EWCB9KAZ,1,29,18,4,1,31,2,1191959,1,0
104824,UXBJQOW9,1,69,18,4,3,85,1,1739024,1,0
210444,LD6DKFQ9,1,67,28,4,2,61,1,485762,0,1
112163,AW2LTTIP,1,54,7,3,2,68,0,444964,1,1
75730,DNZHAMPK,1,49,27,3,2,92,0,1925221,0,0
4904,HTXE8ICB,0,28,20,2,1,15,2,619689,0,0
234766,KZ596ZDR,0,46,32,3,1,32,2,565844,0,0
188061,2J8KKFJN,1,28,33,3,1,19,2,4126262,1,0
239651,D36KLL3K,1,38,27,3,2,43,1,527111,0,0
39065,NGJPKZDB,1,28,1,2,1,20,2,1064351,0,0
237735,NSCJLZ3L,0,46,4,3,2,93,0,949950,1,1
15343,PTH4RCX8,0,61,34,3,2,69,0,1482989,0,1
231771,DXZQZFU8,1,28,18,2,1,27,2,1342022,1,0
104575,SUB8SRFH,1,58,23,4,3,99,1,726480,0,0
9382,FNXALRHW,1,46,13,3,3,99,2,400411,0,1
200778,S5K3UJSX,1,65,3,4,3,43,2,1307499,1,0
50941,BRHDNVU9,1,32,31,2,1,20,1,1099328,0,0
208556,XXHNFKIG,1,48,22,3,2,74,0,628357,0,1
216994,5DBGHNMV,1,35,24,3,2,13,1,990570,0,1
243009,7DNYGYPQ,0,53,34,3,3,32,2,742785,1,0
142903,M2AWVPYF,1,40,4,1,4,7,1,860309,1,1
148032,HKVX7WH4,1,33,34,4,1,26,2,1188096,0,0
240696,WRBPNYJJ,1,39,27,3,3,69,2,818426,1,0
184943,FCDRN2HH,1,37,34,2,3,55,1,997387,1,1
117127,HDNJTSHL,1,34,16,2,1,39,2,745570,0,0
202487,PWCZKK5T,1,48,18,3,2,69,1,811306,1,0
95824,8XYEDUEV,0,26,30,2,1,20,2,605876,0,0
1676,2GPJZUCC,1,48,34,3,2,25,0,1093000,1,1
163745,WRV5LF7Q,0,31,18,2,1,19,2,669867,1,0
148578,POJIEDSB,0,43,18,3,2,56,1,425918,1,1
50599,NNJRKDZC,1,26,4,2,1,19,2,1412563,0,0
196057,FBQD6MSQ,0,51,33,3,2,21,1,1986213,0,0
206095,NDFZWVUS,1,37,34,4,4,14,2,3353760,1,0
69647,BT4CFKS8,1,29,34,2,1,26,1,1792308,0,0
109220,RHCZB7CN,0,25,9,2,1,19,2,479469,0,0
120112,AHU7SDNE,0,53,34,3,3,32,1,938104,0,1
184341,2JXBQXQE,0,31,17,4,1,32,1,216839,0,0
46063,ZEUPYVZG,0,43,19,3,3,19,1,624432,0,1
133066,KUWZTTHB,1,64,18,4,3,123,2,2171128,0,0
149656,PFXDWFCE,0,26,28,4,1,15,1,572412,0,0
185521,FBPWC6PU,1,47,26,4,3,26,2,771033,0,0
193351,VHVKNX5R,1,52,34,3,2,85,2,758173,1,0
32750,OSWVYEUD,1,34,29,3,2,21,2,244812,0,0
40697,DG7IZU3F,1,64,34,4,3,104,1,1213470,1,0
48647,7TCU7MGI,1,32,29,3,2,21,2,243957,1,0
65932,NERJEEJH,0,80,34,4,2,19,1,650412,0,0
151357,CQAJXTUB,1,54,4,3,2,103,1,1058610,0,0
146359,LOQNGP4D,0,35,7,2,1,32,2,594671,0,0
127466,8NRYMDPQ,1,71,18,4,1,99,1,1215802,0,0
186673,7FSBWITM,1,49,18,3,3,67,1,538717,1,0
117832,GG3X98Y5,1,25,34,2,1,21,2,2030134,1,0
44563,ZX9FFDSF,1,27,2,4,1,25,2,517490,0,0
245145,HVTHS8KJ,0,54,4,3,3,115,2,814278,0,1
188866,BISZT9DZ,1,63,4,2,3,73,1,1436308,0,1
157742,D4VIEHRX,1,59,7,3,3,51,2,630111,0,0
167610,OFMCJRF6,1,61,8,3,2,27,0,301621,0,1
237075,349LXRNI,0,49,4,3,2,57,2,878278,1,0
208172,VGZ2ZEXX,1,27,4,2,1,19,1,4582859,0,0
144885,PQQPKJEQ,1,73,28,4,3,99,0,550963,0,1
192894,FAH2CRZH,1,44,4,4,2,75,0,2161836,1,1
26032,NPU7PDTG,0,29,27,2,1,31,2,583697,0,0
119239,IN9GAEHB,0,24,22,2,1,13,2,637053,0,0
152053,HT7NYBKH,1,60,4,3,2,21,1,1608265,0,0
67558,F5WXZKKJ,1,65,18,4,2,45,2,1266087,1,0
24806,5NQPI8GC,0,66,18,4,3,69,2,538467,0,0
207887,E6VYUHS9,1,66,18,4,3,21,2,1314441,0,0
93020,NM3BAYGZ,0,51,31,3,1,75,2,671914,1,1
213893,RWEDNQGV,1,50,18,3,3,79,1,989288,0,1
202890,EDGRDUJB,1,26,2,3,1,20,2,779559,0,0
138364,BXEK9V8F,0,55,32,4,3,98,1,1077905,0,0
64895,FSXFYBF5,1,29,4,3,1,25,2,939653,0,0
221549,KWK3SGOD,1,28,4,2,1,15,2,2698239,0,0
203728,9BHSA8VK,0,27,6,2,1,19,2,793897,0,0
68283,289ECMRE,0,68,18,4,1,91,0,1990298,0,1
193036,ADMWHBZW,0,43,18,3,2,67,2,573934,0,0
156694,HTWRWS7B,0,51,18,3,3,105,1,945180,1,1
196464,XMYFRZFH,0,66,4,4,4,7,1,948464,0,0
120107,NXNCAGKR,0,37,31,4,3,33,2,676747,1,0
147685,OVHCJLMA,1,38,20,2,1,21,2,530893,0,0
225571,LDPNRDRO,1,71,21,4,2,99,2,1383905,1,1
65560,JPUZPCYS,0,55,23,3,3,74,1,1536531,0,0
5633,DRQT4DUE,1,49,8,3,3,63,1,476915,0,0
932,HHDXCR8C,0,31,34,3,1,26,2,320551,0,0
152686,EQRRRTPG,1,78,22,4,3,93,2,439063,1,0
49056,K96DS8CU,1,38,13,3,2,15,0,969735,0,1
168173,KKW8YDQD,0,37,18,2,1,33,2,779853,0,0
71585,HAMOAABP,1,28,34,2,1,19,2,540657,1,0
29747,PNQS3BYG,1,29,18,4,2,27,1,650278,0,0
53712,32GTJ34U,1,28,27,2,1,13,2,365264,0,1
1249,KBJ6QVIV,1,59,28,3,3,105,2,1007035,0,0
220827,7VO2DY4K,1,45,29,3,2,51,2,916557,0,0
166066,3VXFQVIE,0,60,18,3,3,97,1,459168,0,0
53448,Y4Z9QN87,1,45,22,3,3,55,1,770579,0,0
148176,DMXXN6ZG,0,56,18,4,3,69,1,2645284,0,0
137138,NGWUJQRS,1,29,9,2,1,13,2,205536,0,0
122998,LWZLMW5O,0,53,23,3,1,27,2,353579,0,0
176041,GG8AWD6E,1,55,30,3,3,87,1,585459,1,0
155530,WEGU9FPI,1,51,33,3,3,91,2,786163,1,0
11469,MOUIIPUD,1,73,3,4,3,38,1,696033,1,0
183971,REDWQIFB,0,29,33,2,1,15,2,1100511,0,0
52486,KHPLDX8Y,0,32,34,2,1,13,2,1037935,1,0
10405,2HXXVYPD,1,28,3,4,1,21,2,2464792,0,1
37536,4TUXGFDD,0,57,18,3,3,91,2,828901,0,0
93383,LDM7KFGJ,0,39,19,3,2,19,1,1041371,0,0
46850,SRSYCIJ2,0,38,18,3,2,13,1,684872,1,1
183625,Q8O6CNV4,0,47,10,3,2,56,0,799353,0,1
175332,JQDFBCRN,0,25,30,3,1,14,2,812952,1,0
146485,LGNVRHRI,1,27,22,2,1,15,2,541217,0,0
104551,8S8RPEHE,0,30,18,2,1,19,2,2021172,0,0
69669,GVJ7EGNQ,1,27,7,4,1,14,2,1398136,0,0
125245,QXFFHWVL,0,48,13,3,3,21,0,656677,0,1
244903,ESQ2R9QJ,0,67,11,4,3,56,2,897627,1,0
242278,QZWD3ZZ3,1,53,31,3,3,26,0,819761,0,1
58432,L6STHU3Z,0,46,27,4,3,81,0,757772,1,1
195873,9FBKTKR8,1,25,5,2,1,13,1,623124,0,0
222055,LWAWEVWN,1,26,33,2,1,14,2,513699,1,0
32503,HXC2SYCE,1,30,18,2,1,21,2,900599,0,0
117532,VC48F5CR,1,31,33,4,1,25,2,1035025,0,0
191157,JBWXCFME,1,26,30,4,1,15,2,1058512,0,0
164915,SG2EDNHQ,0,27,25,2,1,21,1,992465,0,0
228370,7V6VEYN5,1,36,1,2,1,26,0,945037,1,1
178112,C5VY2EW4,0,25,10,2,1,14,2,515274,0,0
145217,VSPCKLYS,0,29,7,4,1,32,2,649797,0,0
